BODY_STYLE,VEHICLE_TYPE,DRIVE_TRAIN,NUM_OF_SEATING,OVERALL_STARS,ROLLOVER_POSSIBILITY,ROLLOVER_STARS,car_key,comb08,cylinders,fuelType,make,model,trany,VClass,year,youSaveSpend,baseModel,guzzler
SUV,MPV,AWD,6 or 7,4.0,0.159,4.0,2021 KIA SORENTO,26.0,4.0,Regular,Kia,Sorento FWD,Automatic (S8),Small Sport Utility Vehicle 2WD,2021.0,-500.0,Sorento,
SUV,MPV,AWD,6 or 7,4.0,0.159,4.0,2021 KIA SORENTO,25.0,4.0,Regular,Kia,Sorento FWD,Automatic (AM-S8),Small Sport Utility Vehicle 2WD,2021.0,-1000.0,Sorento,
SUV,MPV,AWD,6 or 7,4.0,0.159,4.0,2021 KIA SORENTO,24.0,4.0,Regular,Kia,Sorento AWD,Automatic (S8),Small Sport Utility Vehicle 4WD,2021.0,-1500.0,Sorento,
SUV,MPV,AWD,6 or 7,4.0,0.159,4.0,2021 KIA SORENTO,24.0,4.0,Regular,Kia,Sorento AWD,Automatic (AM-S8),Small Sport Utility Vehicle 4WD,2021.0,-1500.0,Sorento,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 KIA SPORTAGE,23.0,4.0,Regular,Kia,Sportage FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2021.0,-1750.0,Sportage,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 KIA SPORTAGE,26.0,4.0,Regular,Kia,Sportage FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2021.0,-500.0,Sportage,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 KIA SPORTAGE,23.0,4.0,Regular,Kia,Sportage AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2021.0,-1750.0,Sportage,
SUV,MPV,AWD,7 or 8,5.0,0.143,4.0,2021 KIA TELLURIDE,23.0,6.0,Regular,Kia,Telluride FWD,Automatic (S8),Small Sport Utility Vehicle 2WD,2021.0,-1750.0,Telluride,
SUV,MPV,4WD,"6,7",5.0,0.151,4.0,2021 LINCOLN AVIATOR,23.0,6.0,Regular Gas and Electricity,Lincoln,Aviator PHEV AWD,Automatic (S10),Standard Sport Utility Vehicle 4WD,2021.0,0.0,Aviator,
SUV,MPV,AWD,5,5.0,0.174,4.0,2021 LINCOLN CORSAIR,25.0,4.0,Regular,Lincoln,Corsair FWD,Automatic (S8),Small Sport Utility Vehicle 2WD,2021.0,-1000.0,Corsair,
SUV,MPV,AWD,5,5.0,0.174,4.0,2021 LINCOLN CORSAIR,24.0,4.0,Regular,Lincoln,Corsair AWD,Automatic (S8),Small Sport Utility Vehicle 4WD,2021.0,-1500.0,Corsair,
SUV,MPV,AWD,5,5.0,0.174,4.0,2021 LINCOLN CORSAIR,24.0,4.0,Regular,Lincoln,Corsair AWD,Automatic (S8),Small Sport Utility Vehicle 4WD,2021.0,-1500.0,Corsair,
SUV,MPV,AWD,5,5.0,0.174,4.0,2021 LINCOLN CORSAIR,33.0,4.0,Regular Gas and Electricity,Lincoln,Corsair AWD PHEV,Automatic (variable gear ratios),Small Sport Utility Vehicle 4WD,2021.0,2750.0,Corsair,
SUV,MPV,AWD,5,5.0,0.155,4.0,2021 LINCOLN NAUTILUS,23.0,4.0,Regular,Lincoln,Nautilus FWD,Automatic (S8),Small Sport Utility Vehicle 2WD,2021.0,-1750.0,Nautilus,
SUV,MPV,AWD,5,5.0,0.155,4.0,2021 LINCOLN NAUTILUS,23.0,4.0,Regular,Lincoln,Nautilus FWD,Automatic 8-spd,Small Sport Utility Vehicle 2WD,2021.0,-1750.0,Nautilus,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 MAZDA CX-30,28.0,4.0,Regular,Mazda,CX-30 2WD,Automatic (S6),Small Sport Utility Vehicle 2WD,2021.0,0.0,CX-30,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 MAZDA CX-30,26.0,4.0,Regular,Mazda,CX-30 4WD,Automatic (S6),Small Sport Utility Vehicle 4WD,2021.0,-500.0,CX-30,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 MAZDA CX-30,28.0,4.0,Regular,Mazda,CX-30 2WD,Automatic (S6),Small Sport Utility Vehicle 2WD,2021.0,0.0,CX-30,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 MAZDA CX-30,26.0,4.0,Regular,Mazda,CX-30 4WD,Automatic (S6),Small Sport Utility Vehicle 4WD,2021.0,-500.0,CX-30,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 MAZDA CX-30,25.0,4.0,Regular,Mazda,CX-30 4WD,Automatic (S6),Small Sport Utility Vehicle 4WD,2021.0,-1000.0,CX-30,
SUV,MPV,AWD,5,5.0,0.169,4.0,2021 MAZDA CX-5,28.0,4.0,Regular,Mazda,CX-5 2WD,Automatic (S6),Small Sport Utility Vehicle 2WD,2021.0,0.0,CX-5,
SUV,MPV,AWD,5,5.0,0.169,4.0,2021 MAZDA CX-5,25.0,4.0,Regular,Mazda,CX-5 2WD,Automatic (S6),Small Sport Utility Vehicle 2WD,2021.0,-1000.0,CX-5,
SUV,MPV,AWD,5,5.0,0.169,4.0,2021 MAZDA CX-5,26.0,4.0,Regular,Mazda,CX-5 4WD,Automatic (S6),Small Sport Utility Vehicle 4WD,2021.0,-500.0,CX-5,
SUV,MPV,AWD,5,5.0,0.169,4.0,2021 MAZDA CX-5,24.0,4.0,Regular,Mazda,CX-5 4WD,Automatic (S6),Small Sport Utility Vehicle 4WD,2021.0,-1500.0,CX-5,
SUV,MPV,AWD,7,5.0,0.159,4.0,2021 MAZDA CX-9,24.0,4.0,Regular,Mazda,CX-9 2WD,Automatic (S6),Small Sport Utility Vehicle 2WD,2021.0,-1500.0,CX-9,
SUV,MPV,AWD,7,5.0,0.159,4.0,2021 MAZDA CX-9,23.0,4.0,Regular,Mazda,CX-9 4WD,Automatic (S6),Small Sport Utility Vehicle 4WD,2021.0,-1750.0,CX-9,
SUV,MPV,AWD,5 or 7,4.0,0.179,4.0,2021 NISSAN ROGUE,30.0,4.0,Regular,Nissan,Rogue FWD,Automatic (AV-S8),Small Sport Utility Vehicle 2WD,2021.0,500.0,Rogue,
SUV,MPV,AWD,5 or 7,4.0,0.179,4.0,2021 NISSAN ROGUE,29.0,4.0,Regular,Nissan,Rogue FWD  SV/SL/Platinum,Automatic (AV-S8),Small Sport Utility Vehicle 2WD,2021.0,250.0,Rogue,
SUV,MPV,AWD,5 or 7,4.0,0.179,4.0,2021 NISSAN ROGUE,29.0,4.0,Regular,Nissan,Rogue AWD,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,2021.0,250.0,Rogue,
SUV,MPV,AWD,5 or 7,4.0,0.179,4.0,2021 NISSAN ROGUE,28.0,4.0,Regular,Nissan,Rogue AWD  SV/SL/Platinum,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,2021.0,0.0,Rogue,
SUV,MPV,AWD,5 or 7,4.0,0.179,4.0,2021 NISSAN ROGUE,33.0,3.0,Regular,Nissan,Rogue FWD,Automatic (AV-S8),Small Sport Utility Vehicle 2WD,2021.0,1250.0,Rogue,
SUV,MPV,AWD,5 or 7,4.0,0.179,4.0,2021 NISSAN ROGUE,32.0,3.0,Regular,Nissan,Rogue FWD SL/Platinum,Automatic (AV-S8),Small Sport Utility Vehicle 2WD,2021.0,1000.0,Rogue,
SUV,MPV,AWD,5 or 7,4.0,0.179,4.0,2021 NISSAN ROGUE,33.0,3.0,Regular,Nissan,Rogue AWD,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,2021.0,1250.0,Rogue,
SUV,MPV,AWD,5 or 7,4.0,0.179,4.0,2021 NISSAN ROGUE,32.0,3.0,Regular,Nissan,Rogue AWD SL/Platinum,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,2021.0,1000.0,Rogue,
SUV,MPV,AWD,5 or 7,4.0,0.179,4.0,2021 NISSAN ROGUE,30.0,4.0,Regular,Nissan,Rogue FWD,Automatic (AV-S8),Small Sport Utility Vehicle 2WD,2021.0,500.0,Rogue,
SUV,MPV,AWD,5 or 7,4.0,0.179,4.0,2021 NISSAN ROGUE,29.0,4.0,Regular,Nissan,Rogue FWD  SV/SL/Platinum,Automatic (AV-S8),Small Sport Utility Vehicle 2WD,2021.0,250.0,Rogue,
SUV,MPV,AWD,5 or 7,4.0,0.179,4.0,2021 NISSAN ROGUE,29.0,4.0,Regular,Nissan,Rogue AWD,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,2021.0,250.0,Rogue,
SUV,MPV,AWD,5 or 7,4.0,0.179,4.0,2021 NISSAN ROGUE,28.0,4.0,Regular,Nissan,Rogue AWD  SV/SL/Platinum,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,2021.0,0.0,Rogue,
SUV,MPV,AWD,5 or 7,4.0,0.179,4.0,2021 NISSAN ROGUE,33.0,3.0,Regular,Nissan,Rogue FWD,Automatic (AV-S8),Small Sport Utility Vehicle 2WD,2021.0,1250.0,Rogue,
SUV,MPV,AWD,5 or 7,4.0,0.179,4.0,2021 NISSAN ROGUE,32.0,3.0,Regular,Nissan,Rogue FWD SL/Platinum,Automatic (AV-S8),Small Sport Utility Vehicle 2WD,2021.0,1000.0,Rogue,
SUV,MPV,AWD,5 or 7,4.0,0.179,4.0,2021 NISSAN ROGUE,33.0,3.0,Regular,Nissan,Rogue AWD,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,2021.0,1250.0,Rogue,
SUV,MPV,AWD,5 or 7,4.0,0.179,4.0,2021 NISSAN ROGUE,32.0,3.0,Regular,Nissan,Rogue AWD SL/Platinum,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,2021.0,1000.0,Rogue,
SUV,MPV,AWD,7 or 8,5.0,0.17,4.0,2021 SUBARU ASCENT,23.0,4.0,Regular,Subaru,Ascent,Automatic (AV-S8),Standard Sport Utility Vehicle 4WD,2021.0,-1750.0,Ascent,
SW,MPV,AWD,5,5.0,0.156,4.0,2021 SUBARU CROSSTREK,25.0,4.0,Regular,Subaru,Crosstrek AWD,Manual 6-spd,Small Sport Utility Vehicle 4WD,2021.0,-1000.0,Crosstrek,
SW,MPV,AWD,5,5.0,0.156,4.0,2021 SUBARU CROSSTREK,30.0,4.0,Regular,Subaru,Crosstrek AWD,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,2021.0,500.0,Crosstrek,
SW,MPV,AWD,5,5.0,0.156,4.0,2021 SUBARU CROSSTREK,29.0,4.0,Regular,Subaru,Crosstrek AWD,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,2021.0,250.0,Crosstrek,
SW,MPV,AWD,5,5.0,0.156,4.0,2021 SUBARU CROSSTREK,35.0,4.0,Regular Gas and Electricity,Subaru,Crosstrek Hybrid AWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 4WD,2021.0,2750.0,Crosstrek,
SUV,MPV,AWD,5,5.0,0.169,4.0,2021 SUBARU FORESTER,29.0,4.0,Regular,Subaru,Forester AWD,Automatic (AV-S7),Small Sport Utility Vehicle 4WD,2021.0,250.0,Forester,
SUV,MPV,AWD,5,5.0,0.185,4.0,2021 SUBARU OUTBACK,29.0,4.0,Regular,Subaru,Outback AWD,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,2021.0,250.0,Outback,
SUV,MPV,AWD,5,5.0,0.185,4.0,2021 SUBARU OUTBACK,26.0,4.0,Regular,Subaru,Outback AWD,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,2021.0,-500.0,Outback,
SUV,MPV,AWD,7 8,5.0,0.164,4.0,2021 TOYOTA HIGHLANDER,23.0,6.0,Regular,Toyota,Highlander,Automatic (S8),Small Sport Utility Vehicle 2WD,2021.0,-1750.0,Highlander,
SUV,MPV,AWD,7 8,5.0,0.164,4.0,2021 TOYOTA HIGHLANDER,24.0,6.0,Regular,Toyota,Highlander,Automatic (S8),Small Sport Utility Vehicle 2WD,2021.0,-1500.0,Highlander,
SUV,MPV,AWD,7 8,5.0,0.164,4.0,2021 TOYOTA HIGHLANDER,36.0,4.0,Regular,Toyota,Highlander Hybrid,Automatic (AV-S6),Small Sport Utility Vehicle 2WD,2021.0,2000.0,Highlander,
SUV,MPV,AWD,7 8,5.0,0.164,4.0,2021 TOYOTA HIGHLANDER,23.0,6.0,Regular,Toyota,Highlander AWD,Automatic (S8),Small Sport Utility Vehicle 4WD,2021.0,-1750.0,Highlander,
SUV,MPV,AWD,7 8,5.0,0.164,4.0,2021 TOYOTA HIGHLANDER,35.0,4.0,Regular,Toyota,Highlander Hybrid AWD,Automatic (AV-S6),Standard Sport Utility Vehicle 4WD,2021.0,1750.0,Highlander,
SUV,MPV,AWD,7 8,5.0,0.164,4.0,2021 TOYOTA HIGHLANDER,35.0,4.0,Regular,Toyota,Highlander Hybrid AWD LTD/PLAT,Automatic (AV-S6),Standard Sport Utility Vehicle 4WD,2021.0,1750.0,Highlander,
SUV,MPV,AWD,5,5.0,0.155,4.0,2021 TOYOTA RAV4,30.0,4.0,Regular,Toyota,RAV4,Automatic (S8),Small Sport Utility Vehicle 2WD,2021.0,500.0,RAV4,
SUV,MPV,AWD,5,5.0,0.155,4.0,2021 TOYOTA RAV4,30.0,4.0,Regular,Toyota,RAV4,Automatic (S8),Small Sport Utility Vehicle 2WD,2021.0,500.0,RAV4,
SUV,MPV,AWD,5,5.0,0.155,4.0,2021 TOYOTA RAV4,29.0,4.0,Regular,Toyota,RAV4 AWD,Automatic (S8),Small Sport Utility Vehicle 4WD,2021.0,250.0,RAV4,
SUV,MPV,AWD,5,5.0,0.155,4.0,2021 TOYOTA RAV4,28.0,4.0,Regular,Toyota,RAV4 AWD,Automatic (S8),Small Sport Utility Vehicle 4WD,2021.0,0.0,RAV4,
SUV,MPV,AWD,5,5.0,0.155,4.0,2021 TOYOTA RAV4,28.0,4.0,Regular,Toyota,RAV4 AWD TRD OFFROAD,Automatic (S8),Small Sport Utility Vehicle 4WD,2021.0,0.0,RAV4,
SUV,MPV,AWD,5,5.0,0.155,4.0,2021 TOYOTA RAV4,30.0,4.0,Regular,Toyota,RAV4 AWD LE,Automatic (S8),Small Sport Utility Vehicle 4WD,2021.0,500.0,RAV4,
SUV,MPV,AWD,5,5.0,0.155,4.0,2021 TOYOTA RAV4,40.0,4.0,Regular,Toyota,RAV4 Hybrid  AWD,Automatic (AV-S6),Small Sport Utility Vehicle 4WD,2021.0,2500.0,RAV4,
SUV,MPV,AWD,5 or 7,5.0,0.0,4.0,2021 VOLKSWAGEN TIGUAN,25.0,4.0,Regular,Volkswagen,Tiguan,Automatic (S8),Small Sport Utility Vehicle 2WD,2021.0,-1000.0,Tiguan,
SUV,MPV,AWD,5 or 7,5.0,0.0,4.0,2021 VOLKSWAGEN TIGUAN,24.0,4.0,Regular,Volkswagen,Tiguan 4motion,Automatic (S8),Small Sport Utility Vehicle 4WD,2021.0,-1500.0,Tiguan,
SUV,MPV,AWD,5,5.0,0.179,4.0,2022 BUICK ENCORE,27.0,4.0,Regular,Buick,Encore FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2022.0,-250.0,Encore,
SUV,MPV,AWD,5,5.0,0.179,4.0,2022 BUICK ENCORE,26.0,4.0,Regular,Buick,Encore AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2022.0,-500.0,Encore,
SUV,MPV,AWD,5,5.0,0.179,4.0,2022 BUICK ENCORE,30.0,3.0,Regular,Buick,Encore GX FWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2022.0,500.0,Encore,
SUV,MPV,AWD,5,5.0,0.179,4.0,2022 BUICK ENCORE,30.0,3.0,Regular,Buick,Encore GX FWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2022.0,500.0,Encore,
SUV,MPV,AWD,5,5.0,0.179,4.0,2022 BUICK ENCORE,27.0,3.0,Regular,Buick,Encore GX AWD,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2022.0,-250.0,Encore,
SUV,MPV,AWD,5,5.0,0.147,4.0,2022 BUICK ENVISION,26.0,4.0,Regular,Buick,Envision FWD,Automatic (S9),Small Sport Utility Vehicle 2WD,2022.0,-500.0,Envision,
SUV,MPV,AWD,5,5.0,0.147,4.0,2022 BUICK ENVISION,25.0,4.0,Regular,Buick,Envision AWD,Automatic (S9),Small Sport Utility Vehicle 4WD,2022.0,-1000.0,Envision,
SUV,MPV,AWD,5,5.0,0.147,4.0,2022 CHEVROLET BLAZER,25.0,4.0,Regular,Chevrolet,Blazer FWD,Automatic 9-spd,Small Sport Utility Vehicle 2WD,2022.0,-1000.0,Blazer,
SUV,MPV,AWD,5,5.0,0.147,4.0,2022 CHEVROLET BLAZER,24.0,4.0,Regular,Chevrolet,Blazer AWD,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2022.0,-1500.0,Blazer,
SUV,MPV,AWD,5,5.0,0.185,4.0,2022 CHEVROLET EQUINOX,28.0,4.0,Regular,Chevrolet,Equinox FWD,Automatic 6-spd,Small Sport Utility Vehicle 2WD,2022.0,0.0,Equinox,
SUV,MPV,AWD,5,5.0,0.185,4.0,2022 CHEVROLET EQUINOX,27.0,4.0,Regular,Chevrolet,Equinox AWD,Automatic 6-spd,Small Sport Utility Vehicle 4WD,2022.0,-250.0,Equinox,
SUV,MPV,AWD,5,5.0,0.179,4.0,2022 CHEVROLET TRAILBLAZER,30.0,3.0,Regular,Chevrolet,Trailblazer FWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2022.0,500.0,Trailblazer,
SUV,MPV,AWD,5,5.0,0.179,4.0,2022 CHEVROLET TRAILBLAZER,31.0,3.0,Regular,Chevrolet,Trailblazer FWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2022.0,750.0,Trailblazer,
SUV,MPV,AWD,5,5.0,0.179,4.0,2022 CHEVROLET TRAILBLAZER,28.0,3.0,Regular,Chevrolet,Trailblazer AWD,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2022.0,0.0,Trailblazer,
SUV,MPV,AWD,5,5.0,0.179,4.0,2022 CHEVROLET TRAX,27.0,4.0,Regular,Chevrolet,Trax FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2022.0,-250.0,Trax,
SUV,MPV,AWD,5,5.0,0.179,4.0,2022 CHEVROLET TRAX,26.0,4.0,Regular,Chevrolet,Trax AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2022.0,-500.0,Trax,
SUV,MPV,4WD,5,5.0,0.174,4.0,2022 FORD BRONCO SPORT,26.0,3.0,Regular,Ford,Bronco Sport 4WD,Automatic 8-spd,Small Sport Utility Vehicle 4WD,2022.0,-500.0,Bronco Sport,
SUV,MPV,4WD,5,5.0,0.174,4.0,2022 FORD BRONCO SPORT,23.0,4.0,Regular,Ford,Bronco Sport 4WD,Automatic (S8),Small Sport Utility Vehicle 4WD,2022.0,-1750.0,Bronco Sport,
SUV,MPV,AWD,5,4.0,0.191,4.0,2022 FORD ECOSPORT,25.0,4.0,Regular,Ford,EcoSport AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2022.0,-1000.0,EcoSport,
SUV,MPV,AWD,5,5.0,0.155,4.0,2022 FORD EDGE,23.0,4.0,Regular,Ford,Edge AWD,Automatic 8-spd,Small Sport Utility Vehicle 4WD,2022.0,-1750.0,Edge,
SUV,MPV,AWD,5,5.0,0.155,4.0,2022 FORD EDGE,23.0,4.0,Regular,Ford,Edge AWD,Automatic (S8),Small Sport Utility Vehicle 4WD,2022.0,-1750.0,Edge,
SUV,MPV,AWD,5,5.0,0.174,4.0,2022 FORD ESCAPE,30.0,3.0,Regular,Ford,Escape FWD,Automatic 8-spd,Small Sport Utility Vehicle 2WD,2022.0,500.0,Escape,
SUV,MPV,AWD,5,5.0,0.174,4.0,2022 FORD ESCAPE,41.0,4.0,Regular,Ford,Escape FWD HEV,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2022.0,2750.0,Escape,
SUV,MPV,AWD,5,5.0,0.174,4.0,2022 FORD ESCAPE,40.0,4.0,Regular,Ford,Escape AWD HEV,Automatic (variable gear ratios),Small Sport Utility Vehicle 4WD,2022.0,2500.0,Escape,
SUV,MPV,AWD,5,5.0,0.174,4.0,2022 FORD ESCAPE,28.0,3.0,Regular,Ford,Escape AWD,Automatic 8-spd,Small Sport Utility Vehicle 4WD,2022.0,0.0,Escape,
SUV,MPV,AWD,5,5.0,0.174,4.0,2022 FORD ESCAPE,26.0,4.0,Regular,Ford,Escape AWD,Automatic 8-spd,Small Sport Utility Vehicle 4WD,2022.0,-500.0,Escape,
SUV,MPV,AWD,5,5.0,0.174,4.0,2022 FORD ESCAPE,40.0,4.0,Regular Gas and Electricity,Ford,Escape FWD PHEV,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2022.0,4000.0,Escape,
SUV,MPV,AWD,5 to 7,5.0,0.151,4.0,2022 GMC ACADIA,25.0,4.0,Regular,GMC,Acadia FWD,Automatic 9-spd,Standard Sport Utility Vehicle 2WD,2022.0,-1000.0,Acadia,
SUV,MPV,AWD,5 to 7,5.0,0.151,4.0,2022 GMC ACADIA,24.0,4.0,Regular,GMC,Acadia AWD,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,2022.0,-1500.0,Acadia,
SUV,MPV,AWD,5,5.0,0.164,4.0,2022 GMC TERRAIN,27.0,4.0,Regular,GMC,Terrain FWD,Automatic 9-spd,Small Sport Utility Vehicle 2WD,2022.0,-250.0,Terrain,
SUV,MPV,AWD,5,5.0,0.164,4.0,2022 GMC TERRAIN,26.0,4.0,Regular,GMC,Terrain AWD,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2022.0,-500.0,Terrain,
SUV,MPV,AWD,5,5.0,0.164,4.0,2022 HONDA CR-V,30.0,4.0,Regular,Honda,CR-V FWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2022.0,500.0,CR-V,
SUV,MPV,AWD,5,5.0,0.164,4.0,2022 HONDA CR-V,29.0,4.0,Regular,Honda,CR-V AWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 4WD,2022.0,250.0,CR-V,
SUV,MPV,AWD,5,5.0,0.164,4.0,2022 HONDA CR-V,38.0,4.0,Regular,Honda,CR-V Hybrid AWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 4WD,2022.0,2250.0,CR-V,
SUV,MPV,AWD,7,5.0,0.164,4.0,2022 HONDA PILOT,23.0,6.0,Regular,Honda,Pilot FWD,Automatic (S9),Small Sport Utility Vehicle 2WD,2022.0,-1750.0,Pilot,
SUV,MPV,AWD,5,5.0,0.136,4.0,2022 HYUNDAI KONA,32.0,4.0,Regular,Hyundai,Kona FWD,Automatic (AM-S7),Small Sport Utility Vehicle 2WD,2022.0,1000.0,Kona,
SUV,MPV,AWD,5,5.0,0.136,4.0,2022 HYUNDAI KONA,32.0,4.0,Regular,Hyundai,Kona FWD,Automatic (AV-S1),Small Sport Utility Vehicle 2WD,2022.0,1000.0,Kona,
SUV,MPV,AWD,5,5.0,0.136,4.0,2022 HYUNDAI KONA,29.0,4.0,Regular,Hyundai,Kona AWD,Automatic (AM-S7),Small Sport Utility Vehicle 4WD,2022.0,250.0,Kona,
SUV,MPV,AWD,5,5.0,0.136,4.0,2022 HYUNDAI KONA,30.0,4.0,Regular,Hyundai,Kona AWD,Automatic (AV-S1),Small Sport Utility Vehicle 4WD,2022.0,500.0,Kona,
SUV,MPV,AWD,5,5.0,0.147,4.0,2022 HYUNDAI SANTA FE,26.0,4.0,Regular,Hyundai,Santa Fe FWD,Automatic (S8),Small Sport Utility Vehicle 2WD,2022.0,-500.0,Santa Fe,
SUV,MPV,AWD,5,5.0,0.147,4.0,2022 HYUNDAI SANTA FE,25.0,4.0,Regular,Hyundai,Santa Fe FWD,Automatic (AM-S8),Small Sport Utility Vehicle 2WD,2022.0,-1000.0,Santa Fe,
SUV,MPV,AWD,5,5.0,0.147,4.0,2022 HYUNDAI SANTA FE,24.0,4.0,Regular,Hyundai,Santa Fe AWD,Automatic (S8),Small Sport Utility Vehicle 4WD,2022.0,-1500.0,Santa Fe,
SUV,MPV,AWD,5,5.0,0.147,4.0,2022 HYUNDAI SANTA FE,24.0,4.0,Regular,Hyundai,Santa Fe AWD,Automatic (AM-S8),Small Sport Utility Vehicle 4WD,2022.0,-1500.0,Santa Fe,
SUV,MPV,AWD,5,5.0,0.147,4.0,2022 HYUNDAI SANTA FE,32.0,4.0,Regular,Hyundai,Santa Fe Hybrid,Automatic (AM-S6),Small Sport Utility Vehicle 4WD,2022.0,1000.0,Santa Fe,
SUV,MPV,AWD,5,5.0,0.147,4.0,2022 HYUNDAI SANTA FE,34.0,4.0,Regular,Hyundai,Santa Fe Hybrid Blue,Automatic (AM-S6),Small Sport Utility Vehicle 4WD,2022.0,1500.0,Santa Fe,
SUV,MPV,AWD,5,5.0,0.147,4.0,2022 HYUNDAI SANTA FE,33.0,4.0,Regular Gas and Electricity,Hyundai,Santa Fe Plug-in Hybrid,Automatic (AM-S6),Small Sport Utility Vehicle 4WD,2022.0,2500.0,Santa Fe,
SUV,MPV,AWD,5,4.0,0.174,4.0,2022 HYUNDAI TUCSON,29.0,4.0,Regular,Hyundai,Tucson FWD,Automatic (S8),Small Sport Utility Vehicle 2WD,2022.0,250.0,Tucson,
SUV,MPV,AWD,5,4.0,0.174,4.0,2022 HYUNDAI TUCSON,26.0,4.0,Regular,Hyundai,Tucson AWD,Automatic (S8),Small Sport Utility Vehicle 4WD,2022.0,-500.0,Tucson,
SUV,MPV,AWD,5,4.0,0.174,4.0,2022 HYUNDAI TUCSON,37.0,4.0,Regular,Hyundai,Tucson Hybrid,Automatic (AM-S6),Small Sport Utility Vehicle 4WD,2022.0,2000.0,Tucson,
SUV,MPV,AWD,5,4.0,0.174,4.0,2022 HYUNDAI TUCSON,38.0,4.0,Regular,Hyundai,Tucson Hybrid Blue,Automatic (AM-S6),Small Sport Utility Vehicle 4WD,2022.0,2250.0,Tucson,
SUV,MPV,AWD,5,4.0,0.174,4.0,2022 HYUNDAI TUCSON,35.0,4.0,Regular Gas and Electricity,Hyundai,Tucson Plug-in Hybrid,Automatic (AM-S6),Small Sport Utility Vehicle 4WD,2022.0,3000.0,Tucson,
SUV,MPV,AWD,5,4.0,0.174,4.0,2022 HYUNDAI TUCSON,29.0,4.0,Regular,Hyundai,Tucson FWD,Automatic (S8),Small Sport Utility Vehicle 2WD,2022.0,250.0,Tucson,
SUV,MPV,AWD,5,4.0,0.174,4.0,2022 HYUNDAI TUCSON,26.0,4.0,Regular,Hyundai,Tucson AWD,Automatic (S8),Small Sport Utility Vehicle 4WD,2022.0,-500.0,Tucson,
SUV,MPV,AWD,5,4.0,0.174,4.0,2022 HYUNDAI TUCSON,37.0,4.0,Regular,Hyundai,Tucson Hybrid,Automatic (AM-S6),Small Sport Utility Vehicle 4WD,2022.0,2000.0,Tucson,
SUV,MPV,AWD,5,4.0,0.174,4.0,2022 HYUNDAI TUCSON,38.0,4.0,Regular,Hyundai,Tucson Hybrid Blue,Automatic (AM-S6),Small Sport Utility Vehicle 4WD,2022.0,2250.0,Tucson,
SUV,MPV,AWD,5,4.0,0.174,4.0,2022 HYUNDAI TUCSON,35.0,4.0,Regular Gas and Electricity,Hyundai,Tucson Plug-in Hybrid,Automatic (AM-S6),Small Sport Utility Vehicle 4WD,2022.0,3000.0,Tucson,
SUV,MPV,AWD,5,4.0,0.169,4.0,2022 JEEP CHEROKEE,26.0,4.0,Regular,Jeep,Cherokee FWD,Automatic 9-spd,Small Sport Utility Vehicle 2WD,2022.0,-500.0,Cherokee,
